N,S,M,L,XL
151,0.81232163840859495,0.83885181921188468,0.85824590851867399,0.88451531682752838
152,0.81181802920933355,0.83847412816316258,0.85774234158623586,0.88422156945027275
153,0.81131442001007215,0.83860002517940324,0.85707091900965171,0.88401174989509024
154,0.81081081081081086,0.83784464308195894,0.85656735207721357,0.88405371380612674
155,0.80980359241228805,0.83708926098451464,0.85556021821233741,0.88367603860679811
156,0.80929998321302665,0.8368374669520332,0.85488879563575326,0.88363407469576161
157,0.80879637401376536,0.83633387888707034,0.85463701216953425,0.88338229122954259
158,0.80812489508141683,0.83369004154601534,0.85421737305916912,0.88329836340746959
159,0.80661406748363274,0.83318645348105247,0.85413344523709611,0.88321443558539658
160,0.80611045828437133,0.83255696839984894,0.8538816617708771,0.88287872429710446
161,0.80611045828437133,0.83205338033488607,0.8538816617708771,0.88279479647503145
162,0.80476750041967438,0.8319274833186453,0.85346202266051197,0.88224926563155681
163,0.80342454255497731,0.8315497922699232,0.85262274443978181,0.88250104909777594
164,0.80359241228806444,0.83066851315623824,0.85262274443978181,0.88216533780948381
165,0.80359241228806444,0.8300390280750346,0.85237096097356269,0.88224926563155681
166,0.80258519388954175,0.82903185194510887,0.85178346621905165,0.88191355434326479
167,0.80224945442336748,0.82827646984766456,0.85161561057490553,0.88145195132186316
168,0.80224945442336748,0.8277728817827017,0.85094418799832139,0.88115820394460764
169,0.80174584522410608,0.8273951907339796,0.85127989928661352,0.88107427612253464
170,0.80107436629175754,0.82689160266901673,0.85086026017624838,0.88103231221149814
171,0.79989927816014772,0.82638801460405387,0.85010490977759123,0.88040285354595049
172,0.79973140842706059,0.82575852952285034,0.84985312631137222,0.87998321443558536
173,0.79939566896088632,0.8247513533929246,0.84892992026856906,0.87989928661351235
174,0.79922779922779918,0.82424776532796173,0.84884599244649606,0.87931179185900121
175,0.79889205976162503,0.823240589198036,0.84867813680234994,0.87935375577003771
176,0.79855632029545076,0.82336648621427677,0.84834242551405792,0.8790180444817457
177,0.79855632029545076,0.82298879516555457,0.84817456986991191,0.87918590012589171
178,0.79822058082927649,0.8224852071005917,0.84758707511540077,0.87880822492656319
179,0.79771697163001509,0.82185572201938817,0.84733529164918175,0.87834662190516155
180,0.79704549269766656,0.8221075160518696,0.84725136382710864,0.87813680234997904
181,0.79654188349840527,0.82198161903562883,0.84683172471674362,0.87801091061686953
182,0.79536679536679533,0.82147803097066596,0.84699958036088963,0.87792698279479653
183,0.79486318616753404,0.82072264887322166,0.84699958036088963,0.8775912715065044
184,0.79402383750209837,0.82084854588946243,0.84649601342845149,0.87725556021821238
185,0.79385596776901124,0.81996726677577736,0.84649601342845149,0.87721359630717588
186,0.79368809803592411,0.82021906080825879,0.84590851867394046,0.87691984892992025
187,0.79335235856974984,0.8190859876620924,0.84607637431808647,0.87712966848510276
188,0.79284874937048855,0.81896009064585173,0.84557280738564833,0.87683592110784725
189,0.79284874937048855,0.81820470854840743,0.84540495174150232,0.87666806546370124
