N,S,M,L,XL
287,0.94158133288568069,0.9485081203575475,0.95300041963911042,0.96109945446915657
288,0.94510659728051027,0.94750094422762177,0.95190935795216114,0.96005035669324379
289,0.94426724861507472,0.9485081203575475,0.95174150230801513,0.95975660931598827
290,0.94510659728051027,0.94825632632506607,0.95241292488459928,0.96105749055812006
291,0.94393150914890045,0.94838222334130684,0.95316827528325643,0.96114141838019307
292,0.94477085781433612,0.94863401737378827,0.95249685270667228,0.96139320184641208
293,0.94342789994963905,0.94964119350371401,0.95157364666386912,0.96051195971464542
294,0.94393150914890045,0.94838222334130684,0.95232899706252627,0.9602182123373898
295,0.94561020647977168,0.94813042930882541,0.95325220310532943,0.96030214015946291
296,0.94477085781433612,0.94813042930882541,0.95207721359630715,0.96034410407049942
297,0.94493872754742325,0.94989298753619544,0.95266470835081829,0.96042803189257242
298,0.94409937888198758,0.94951529648747324,0.95232899706252627,0.96063785144775493
299,0.94443511834816185,0.94787863527634397,0.95358791439362145,0.96009232060428029
300,0.94443511834816185,0.94875991439002894,0.95266470835081829,0.9602182123373898
301,0.94426724861507472,0.94800453229258463,0.95308434746118342,0.95984053713806128
302,0.94409937888198758,0.94913760543875114,0.95316827528325643,0.9602182123373898
303,0.94292429075037776,0.94838222334130684,0.95325220310532943,0.96042803189257242
304,0.94359576968272618,0.9477527382601032,0.95165757448594213,0.96034410407049942
305,0.94342789994963905,0.95052247261739897,0.95216114141838015,0.9601762484263533
306,0.94510659728051027,0.94913760543875114,0.95241292488459928,0.96042803189257242
307,0.94275642101729062,0.94762684124386254,0.95224506924045316,0.95979857322702478
308,0.94527446701359741,0.94901170842251037,0.95342005874947544,0.96101552664708356
309,0.94326003021655191,0.94951529648747324,0.95241292488459928,0.96030214015946291
310,0.94443511834816185,0.94800453229258463,0.95358791439362145,0.9601762484263533
311,0.94460298808124898,0.94938939947123258,0.95333613092740244,0.96009232060428029
312,0.94393150914890045,0.94825632632506607,0.95258078052874529,0.95954678976080565
313,0.94510659728051027,0.9500188845524361,0.95308434746118342,0.96059588753671843
314,0.94443511834816185,0.94875991439002894,0.95190935795216114,0.96059588753671843
315,0.94309216048346478,0.94901170842251037,0.95123793537557699,0.96046999580360892
316,0.94292429075037776,0.94800453229258463,0.95190935795216114,0.96084767100293744
317,0.94326003021655191,0.94712325317889967,0.95216114141838015,0.96034410407049942
318,0.94695316434446875,0.94813042930882541,0.95207721359630715,0.95971464540495177
319,0.94443511834816185,0.94913760543875114,0.95258078052874529,0.96080570709190094
320,0.94477085781433612,0.94964119350371401,0.95224506924045316,0.96076374318086444
321,0.94561020647977168,0.94875991439002894,0.9528325639949643,0.96034410407049942
322,0.94292429075037776,0.9500188845524361,0.95266470835081829,0.96013428451531679
323,0.94292429075037776,0.94813042930882541,0.95232899706252627,0.95988250104909778
324,0.94376363941581332,0.94863401737378827,0.95258078052874529,0.96101552664708356
325,0.94309216048346478,0.9492635024549918,0.95199328577423414,0.96067981535879143
326,0.94359576968272618,0.9485081203575475,0.95333613092740244,0.96051195971464542
327,0.94443511834816185,0.94888581140626971,0.9529164918170373,0.96101552664708356
328,0.94326003021655191,0.94863401737378827,0.95258078052874529,0.96046999580360892
329,0.94527446701359741,0.94762684124386254,0.95132186319765,0.96009232060428029
330,0.94527446701359741,0.94800453229258463,0.95157364666386912,0.95929500629458664
331,0.94376363941581332,0.94838222334130684,0.95182543013008813,0.96130927402433908
332,0.94292429075037776,0.94787863527634397,0.95375577003776757,0.9601762484263533
333,0.94477085781433612,0.94951529648747324,0.95383969785984057,0.96093159882501045
334,0.94460298808124898,0.94888581140626971,0.95258078052874529,0.96084767100293744
335,0.94460298808124898,0.94750094422762177,0.95199328577423414,0.96055392362568193
336,0.94376363941581332,0.94813042930882541,0.95224506924045316,0.96076374318086444
337,0.94661742487829448,0.94787863527634397,0.95258078052874529,0.96118338229122957
338,0.94460298808124898,0.94762684124386254,0.95216114141838015,0.96101552664708356
339,0.94561020647977168,0.94813042930882541,0.95174150230801513,0.96072177926982794
340,0.94477085781433612,0.94813042930882541,0.95224506924045316,0.9601762484263533
341,0.94376363941581332,0.9485081203575475,0.95224506924045316,0.96105749055812006
342,0.94510659728051027,0.94687145914641824,0.9529164918170373,0.96093159882501045
343,0.94409937888198758,0.94813042930882541,0.9529164918170373,0.95950482584976915
344,0.94359576968272618,0.94875991439002894,0.95216114141838015,0.96084767100293744
345,0.94493872754742325,0.9477527382601032,0.9529164918170373,0.96046999580360892
346,0.94426724861507472,0.9485081203575475,0.95182543013008813,0.96088963491397394
347,0.94493872754742325,0.94712325317889967,0.95350398657154845,0.96109945446915657
348,0.94359576968272618,0.94813042930882541,0.95308434746118342,0.96076374318086444
349,0.94460298808124898,0.94888581140626971,0.95207721359630715,0.96046999580360892
350,0.94409937888198758,0.94825632632506607,0.95182543013008813,0.96080570709190094
351,0.94561020647977168,0.94813042930882541,0.95350398657154845,0.96009232060428029
352,0.94426724861507472,0.9485081203575475,0.95207721359630715,0.96093159882501045
353,0.94359576968272618,0.9469973561626589,0.95316827528325643,0.96046999580360892
354,0.94342789994963905,0.94875991439002894,0.95300041963911042,0.96080570709190094
355,0.94342789994963905,0.94750094422762177,0.95132186319765,0.96013428451531679
356,0.94577807621285881,0.94938939947123258,0.95249685270667228,0.96013428451531679
357,0.94359576968272618,0.95077426664988041,0.9544271926143516,0.95992446496013428
358,0.94376363941581332,0.94838222334130684,0.9528325639949643,0.96046999580360892
359,0.94443511834816185,0.94762684124386254,0.95266470835081829,0.9602182123373898
360,0.94409937888198758,0.94724915019514033,0.95182543013008813,0.96005035669324379
361,0.94292429075037776,0.94901170842251037,0.95274863617289129,0.96042803189257242
362,0.94443511834816185,0.94976709051995467,0.95216114141838015,0.96000839278220729
363,0.94426724861507472,0.9492635024549918,0.95174150230801513,0.96000839278220729
364,0.94292429075037776,0.95014478156867688,0.95224506924045316,0.95895929500629462
365,0.94292429075037776,0.94599018003273327,0.95316827528325643,0.96013428451531679
366,0.94426724861507472,0.94863401737378827,0.95274863617289129,0.96126731011330258
367,0.94426724861507472,0.9492635024549918,0.95207721359630715,0.96084767100293744
